"","NbCant","Période","NomCant","Mois","NumBranche","Front_F_Branche","Emplois","Part"
"2495",24,"2012Q2","Neuchâtel",2012-06-01,"JB 61 ..... Télécommunications",7,NA,NA
"2496",24,"2012Q2","Neuchâtel",2012-06-01,"JC 62-63 ..... Activités informatiques et services d’information",135,NA,NA
"2497",24,"2012Q2","Neuchâtel",2012-06-01,"K 64 ..... Activités des services financiers",6,NA,NA
"2498",24,"2012Q2","Neuchâtel",2012-06-01,"K 64-66 > Activités financières et d'assurance",14,NA,NA
"2499",24,"2012Q2","Neuchâtel",2012-06-01,"K 65 ..... Assurance",8,NA,NA
"2500",24,"2012Q2","Neuchâtel",2012-06-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",0,NA,NA
"2501",24,"2012Q2","Neuchâtel",2012-06-01,"L 68 > Activités immobilières",7,NA,NA
"2502",24,"2012Q2","Neuchâtel",2012-06-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",669.9,NA,NA
"2503",24,"2012Q2","Neuchâtel",2012-06-01,"MA 69 ..... Activités juridiques et comptables",145,NA,NA
"2504",24,"2012Q2","Neuchâtel",2012-06-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",157,NA,NA
"2505",24,"2012Q2","Neuchâtel",2012-06-01,"MC 71 ..... Activités d'architecture et d'ingénierie",240.3,NA,NA
"2506",24,"2012Q2","Neuchâtel",2012-06-01,"MD 72 ..... Recherche-développement scientifique",4,NA,NA
"2507",24,"2012Q2","Neuchâtel",2012-06-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",123.6,NA,NA
"2508",24,"2012Q2","Neuchâtel",2012-06-01,"N 77-82 > Activités de services administratifs et de soutien",997.6,NA,NA
"2509",24,"2012Q2","Neuchâtel",2012-06-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",226.6,NA,NA
"2510",24,"2012Q2","Neuchâtel",2012-06-01,"NB 78 ..... Activités liées à l'emploi",771,NA,NA
"2511",24,"2012Q2","Neuchâtel",2012-06-01,"O 84 > Administration publique",8,NA,NA
"2512",24,"2012Q2","Neuchâtel",2012-06-01,"P 85 > Enseignement",27,NA,NA
"2513",24,"2012Q2","Neuchâtel",2012-06-01,"Q 86 ..... Activités pour la santé humaine",475.6,NA,NA
"2514",24,"2012Q2","Neuchâtel",2012-06-01,"Q 86-88 > Santé humaine et action sociale",806.6,NA,NA
"2515",24,"2012Q2","Neuchâtel",2012-06-01,"Q 87 ..... Hébergement médico-social et social",231,NA,NA
"2516",24,"2012Q2","Neuchâtel",2012-06-01,"Q 88 ..... Action sociale sans hébergement",100,NA,NA
"2517",24,"2012Q2","Neuchâtel",2012-06-01,"R 90-93 > Arts, spectacles et activités récréatives",32,NA,NA
"2518",24,"2012Q2","Neuchâtel",2012-06-01,"S 94-96 > Autres activités de services",113,NA,NA
"2519",24,"2012Q2","Neuchâtel",2012-06-01,"T 97-98 > Activités des ménages en tant qu'employeurs et producteurs",0,NA,NA
"2520",24,"2012Q2","Neuchâtel",2012-06-01,"U 99 > Activités extra-territoriales",0,NA,NA
"2521",24,"2012Q3","Neuchâtel",2012-09-01,"A 01-03 - Secteur primaire",39,2464,1.58279220779221
"2522",24,"2012Q3","Neuchâtel",2012-09-01,"A-U 01-99 Total",11197.9,102490,10.9258464240414
"2523",24,"2012Q3","Neuchâtel",2012-09-01,"B 05-09 > Industries extractives",5,NA,NA
"2524",24,"2012Q3","Neuchâtel",2012-09-01,"B-F 05-43 - Secteur secondaire",6626.9,35690,18.5679462034183
"2525",24,"2012Q3","Neuchâtel",2012-09-01,"C 10-33 > Industrie manufacturière",6316.2,NA,NA
"2526",24,"2012Q3","Neuchâtel",2012-09-01,"CA 10-12 ..... Industries alimentaires et du tabac",38,NA,NA
"2527",24,"2012Q3","Neuchâtel",2012-09-01,"CB 13-15 ..... Industries du textile et de l’habillement",70,NA,NA
"2528",24,"2012Q3","Neuchâtel",2012-09-01,"CC 16-18 ..... Industries du bois et du papier ; imprimerie",65.6,NA,NA
"2529",24,"2012Q3","Neuchâtel",2012-09-01,"CD,CE 19-20 ..... Cokéfaction, raffinage et industrie chimique",168,NA,NA
"2530",24,"2012Q3","Neuchâtel",2012-09-01,"CF 21 ..... Industrie pharmaceutique",144,NA,NA
"2531",24,"2012Q3","Neuchâtel",2012-09-01,"CG 22-23 ..... Industries du caoutchouc et du plastique",128.6,NA,NA
"2532",24,"2012Q3","Neuchâtel",2012-09-01,"CH 24-25 ..... Fabrication de produits métalliques",508,NA,NA
"2533",24,"2012Q3","Neuchâtel",2012-09-01,"CI 26 ..... Fabrication de produits informatiques et électroniques; horlogerie",3194,NA,NA
"2534",24,"2012Q3","Neuchâtel",2012-09-01,"CJ 27 ..... Fabrication d'équipements électriques",232,NA,NA
"2535",24,"2012Q3","Neuchâtel",2012-09-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",323,NA,NA
"2536",24,"2012Q3","Neuchâtel",2012-09-01,"CL 29-30 ..... Fabrication de matériels de transport",23,NA,NA
"2537",24,"2012Q3","Neuchâtel",2012-09-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",1422,NA,NA
"2538",24,"2012Q3","Neuchâtel",2012-09-01,"D 35 > Production et distribution d'énergie",2,NA,NA
"2539",24,"2012Q3","Neuchâtel",2012-09-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",1,NA,NA
"2540",24,"2012Q3","Neuchâtel",2012-09-01,"F 41-43 > Construction",302.7,NA,NA
"2541",24,"2012Q3","Neuchâtel",2012-09-01,"FA 41-42 ..... Construction de bâtiments et génie civil",108.9,NA,NA
"2542",24,"2012Q3","Neuchâtel",2012-09-01,"FB 43 ..... Travaux de construction spécialisés",193.9,NA,NA
"2543",24,"2012Q3","Neuchâtel",2012-09-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",97,NA,NA
"2544",24,"2012Q3","Neuchâtel",2012-09-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",1057.9,NA,NA
"2545",24,"2012Q3","Neuchâtel",2012-09-01,"G 46 ..... Commerce de gros",350,NA,NA
"2546",24,"2012Q3","Neuchâtel",2012-09-01,"G 47 ..... Commerce de détail",610.9,NA,NA
"2547",24,"2012Q3","Neuchâtel",2012-09-01,"G-U 45-99 - Secteur tertiaire",4532.1,64336,7.04442302909724
"2548",24,"2012Q3","Neuchâtel",2012-09-01,"H 49-53 > Transports et entreposage",155,NA,NA
"2549",24,"2012Q3","Neuchâtel",2012-09-01,"HA 49 ..... Transports terrestres et transport par conduites",108,NA,NA
"2550",24,"2012Q3","Neuchâtel",2012-09-01,"HB 50-51 ..... Transports par eau, transports aériens",15,NA,NA
"2551",24,"2012Q3","Neuchâtel",2012-09-01,"HC 52 ..... Entreposage et services auxiliaires des transports",27,NA,NA
"2552",24,"2012Q3","Neuchâtel",2012-09-01,"HD 53 ..... Activités de poste et de courrier",5,NA,NA
"2553",24,"2012Q3","Neuchâtel",2012-09-01,"I 55 ..... Hébergement",78,NA,NA
"2554",24,"2012Q3","Neuchâtel",2012-09-01,"I 55-56 > Hébergement et restauration",251,NA,NA
"2555",24,"2012Q3","Neuchâtel",2012-09-01,"I 56 ..... Restauration",173,NA,NA
"2556",24,"2012Q3","Neuchâtel",2012-09-01,"J 58-63 > Information et communication",173.6,NA,NA
"2557",24,"2012Q3","Neuchâtel",2012-09-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",26,NA,NA
"2558",24,"2012Q3","Neuchâtel",2012-09-01,"JB 61 ..... Télécommunications",7,NA,NA
"2559",24,"2012Q3","Neuchâtel",2012-09-01,"JC 62-63 ..... Activités informatiques et services d’information",140.6,NA,NA
"2560",24,"2012Q3","Neuchâtel",2012-09-01,"K 64 ..... Activités des services financiers",7,NA,NA
"2561",24,"2012Q3","Neuchâtel",2012-09-01,"K 64-66 > Activités financières et d'assurance",18,NA,NA
"2562",24,"2012Q3","Neuchâtel",2012-09-01,"K 65 ..... Assurance",9,NA,NA
"2563",24,"2012Q3","Neuchâtel",2012-09-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",2,NA,NA
"2564",24,"2012Q3","Neuchâtel",2012-09-01,"L 68 > Activités immobilières",7,NA,NA
"2565",24,"2012Q3","Neuchâtel",2012-09-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",800.7,NA,NA
"2566",24,"2012Q3","Neuchâtel",2012-09-01,"MA 69 ..... Activités juridiques et comptables",174.6,NA,NA
"2567",24,"2012Q3","Neuchâtel",2012-09-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",192.6,NA,NA
"2568",24,"2012Q3","Neuchâtel",2012-09-01,"MC 71 ..... Activités d'architecture et d'ingénierie",276,NA,NA
"2569",24,"2012Q3","Neuchâtel",2012-09-01,"MD 72 ..... Recherche-développement scientifique",3,NA,NA
"2570",24,"2012Q3","Neuchâtel",2012-09-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",154.6,NA,NA
"2571",24,"2012Q3","Neuchâtel",2012-09-01,"N 77-82 > Activités de services administratifs et de soutien",1060.3,NA,NA
"2572",24,"2012Q3","Neuchâtel",2012-09-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",269.4,NA,NA
"2573",24,"2012Q3","Neuchâtel",2012-09-01,"NB 78 ..... Activités liées à l'emploi",790.9,NA,NA
"2574",24,"2012Q3","Neuchâtel",2012-09-01,"O 84 > Administration publique",7,NA,NA
"2575",24,"2012Q3","Neuchâtel",2012-09-01,"P 85 > Enseignement",33,NA,NA
"2576",24,"2012Q3","Neuchâtel",2012-09-01,"Q 86 ..... Activités pour la santé humaine",507,NA,NA
"2577",24,"2012Q3","Neuchâtel",2012-09-01,"Q 86-88 > Santé humaine et action sociale",825.6,NA,NA
"2578",24,"2012Q3","Neuchâtel",2012-09-01,"Q 87 ..... Hébergement médico-social et social",223,NA,NA
"2579",24,"2012Q3","Neuchâtel",2012-09-01,"Q 88 ..... Action sociale sans hébergement",95.6,NA,NA
"2580",24,"2012Q3","Neuchâtel",2012-09-01,"R 90-93 > Arts, spectacles et activités récréatives",22,NA,NA
"2581",24,"2012Q3","Neuchâtel",2012-09-01,"S 94-96 > Autres activités de services",121,NA,NA
"2582",24,"2012Q3","Neuchâtel",2012-09-01,"T 97-98 > Activités des ménages en tant qu'employeurs et producteurs",0,NA,NA
"2583",24,"2012Q3","Neuchâtel",2012-09-01,"U 99 > Activités extra-territoriales",0,NA,NA
"2584",24,"2012Q4","Neuchâtel",2012-12-01,"A 01-03 - Secteur primaire",34,2464,1.37987012987013
"2585",24,"2012Q4","Neuchâtel",2012-12-01,"A-U 01-99 Total",11208.4,102490,10.936091325983
"2586",24,"2012Q4","Neuchâtel",2012-12-01,"B 05-09 > Industries extractives",3,NA,NA
"2587",24,"2012Q4","Neuchâtel",2012-12-01,"B-F 05-43 - Secteur secondaire",6696.2,35690,18.7621182404035
"2588",24,"2012Q4","Neuchâtel",2012-12-01,"C 10-33 > Industrie manufacturière",6375.6,NA,NA
"2589",24,"2012Q4","Neuchâtel",2012-12-01,"CA 10-12 ..... Industries alimentaires et du tabac",39,NA,NA
"2590",24,"2012Q4","Neuchâtel",2012-12-01,"CB 13-15 ..... Industries du textile et de l’habillement",66,NA,NA
"2591",24,"2012Q4","Neuchâtel",2012-12-01,"CC 16-18 ..... Industries du bois et du papier ; imprimerie",65,NA,NA
"2592",24,"2012Q4","Neuchâtel",2012-12-01,"CD,CE 19-20 ..... Cokéfaction, raffinage et industrie chimique",162,NA,NA
"2593",24,"2012Q4","Neuchâtel",2012-12-01,"CF 21 ..... Industrie pharmaceutique",153,NA,NA
"2594",24,"2012Q4","Neuchâtel",2012-12-01,"CG 22-23 ..... Industries du caoutchouc et du plastique",150,NA,NA
"2595",24,"2012Q4","Neuchâtel",2012-12-01,"CH 24-25 ..... Fabrication de produits métalliques",478.6,NA,NA
"2596",24,"2012Q4","Neuchâtel",2012-12-01,"CI 26 ..... Fabrication de produits informatiques et électroniques; horlogerie",3218,NA,NA
"2597",24,"2012Q4","Neuchâtel",2012-12-01,"CJ 27 ..... Fabrication d'équipements électriques",218,NA,NA
"2598",24,"2012Q4","Neuchâtel",2012-12-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",347,NA,NA
"2599",24,"2012Q4","Neuchâtel",2012-12-01,"CL 29-30 ..... Fabrication de matériels de transport",27,NA,NA
"2600",24,"2012Q4","Neuchâtel",2012-12-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",1452,NA,NA
"2601",24,"2012Q4","Neuchâtel",2012-12-01,"D 35 > Production et distribution d'énergie",2,NA,NA
"2602",24,"2012Q4","Neuchâtel",2012-12-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",0,NA,NA
"2603",24,"2012Q4","Neuchâtel",2012-12-01,"F 41-43 > Construction",315.6,NA,NA
"2604",24,"2012Q4","Neuchâtel",2012-12-01,"FA 41-42 ..... Construction de bâtiments et génie civil",83,NA,NA
"2605",24,"2012Q4","Neuchâtel",2012-12-01,"FB 43 ..... Travaux de construction spécialisés",232.6,NA,NA
"2606",24,"2012Q4","Neuchâtel",2012-12-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",118,NA,NA
"2607",24,"2012Q4","Neuchâtel",2012-12-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",1059.6,NA,NA
"2608",24,"2012Q4","Neuchâtel",2012-12-01,"G 46 ..... Commerce de gros",327,NA,NA
"2609",24,"2012Q4","Neuchâtel",2012-12-01,"G 47 ..... Commerce de détail",614.6,NA,NA
"2610",24,"2012Q4","Neuchâtel",2012-12-01,"G-U 45-99 - Secteur tertiaire",4478.2,64336,6.96064411837851
"2611",24,"2012Q4","Neuchâtel",2012-12-01,"H 49-53 > Transports et entreposage",155.6,NA,NA
"2612",24,"2012Q4","Neuchâtel",2012-12-01,"HA 49 ..... Transports terrestres et transport par conduites",108,NA,NA
"2613",24,"2012Q4","Neuchâtel",2012-12-01,"HB 50-51 ..... Transports par eau, transports aériens",17,NA,NA
"2614",24,"2012Q4","Neuchâtel",2012-12-01,"HC 52 ..... Entreposage et services auxiliaires des transports",22.6,NA,NA
"2615",24,"2012Q4","Neuchâtel",2012-12-01,"HD 53 ..... Activités de poste et de courrier",8,NA,NA
"2616",24,"2012Q4","Neuchâtel",2012-12-01,"I 55 ..... Hébergement",82,NA,NA
"2617",24,"2012Q4","Neuchâtel",2012-12-01,"I 55-56 > Hébergement et restauration",236,NA,NA
"2618",24,"2012Q4","Neuchâtel",2012-12-01,"I 56 ..... Restauration",154,NA,NA
"2619",24,"2012Q4","Neuchâtel",2012-12-01,"J 58-63 > Information et communication",188,NA,NA
"2620",24,"2012Q4","Neuchâtel",2012-12-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",16,NA,NA
"2621",24,"2012Q4","Neuchâtel",2012-12-01,"JB 61 ..... Télécommunications",3,NA,NA
"2622",24,"2012Q4","Neuchâtel",2012-12-01,"JC 62-63 ..... Activités informatiques et services d’information",169,NA,NA
"2623",24,"2012Q4","Neuchâtel",2012-12-01,"K 64 ..... Activités des services financiers",6,NA,NA
"2624",24,"2012Q4","Neuchâtel",2012-12-01,"K 64-66 > Activités financières et d'assurance",18,NA,NA
"2625",24,"2012Q4","Neuchâtel",2012-12-01,"K 65 ..... Assurance",11,NA,NA
"2626",24,"2012Q4","Neuchâtel",2012-12-01,"K 66 ..... Activités auxiliaires de services financiers et d'assurance",1,NA,NA
"2627",24,"2012Q4","Neuchâtel",2012-12-01,"L 68 > Activités immobilières",7,NA,NA
"2628",24,"2012Q4","Neuchâtel",2012-12-01,"M 69-75 > Activités spécialisées, scientifiques et techniques",757.3,NA,NA
"2629",24,"2012Q4","Neuchâtel",2012-12-01,"MA 69 ..... Activités juridiques et comptables",172.2,NA,NA
"2630",24,"2012Q4","Neuchâtel",2012-12-01,"MB 70 ..... Activités des sièges sociaux; conseil de gestion",177.6,NA,NA
"2631",24,"2012Q4","Neuchâtel",2012-12-01,"MC 71 ..... Activités d'architecture et d'ingénierie",274.6,NA,NA
"2632",24,"2012Q4","Neuchâtel",2012-12-01,"MD 72 ..... Recherche-développement scientifique",5,NA,NA
"2633",24,"2012Q4","Neuchâtel",2012-12-01,"ME 73-75 ..... Autres activités spécialisées, scientifiques, techniques",128,NA,NA
"2634",24,"2012Q4","Neuchâtel",2012-12-01,"N 77-82 > Activités de services administratifs et de soutien",1029.2,NA,NA
"2635",24,"2012Q4","Neuchâtel",2012-12-01,"NA 77; 79-82 ..... Autres activités de services administratifs et de soutien",299.6,NA,NA
"2636",24,"2012Q4","Neuchâtel",2012-12-01,"NB 78 ..... Activités liées à l'emploi",729.6,NA,NA
"2637",24,"2012Q4","Neuchâtel",2012-12-01,"O 84 > Administration publique",6,NA,NA
"2638",24,"2012Q4","Neuchâtel",2012-12-01,"P 85 > Enseignement",36,NA,NA
"2639",24,"2012Q4","Neuchâtel",2012-12-01,"Q 86 ..... Activités pour la santé humaine",480,NA,NA
"2640",24,"2012Q4","Neuchâtel",2012-12-01,"Q 86-88 > Santé humaine et action sociale",829.6,NA,NA
"2641",24,"2012Q4","Neuchâtel",2012-12-01,"Q 87 ..... Hébergement médico-social et social",256.6,NA,NA
"2642",24,"2012Q4","Neuchâtel",2012-12-01,"Q 88 ..... Action sociale sans hébergement",93,NA,NA
"2643",24,"2012Q4","Neuchâtel",2012-12-01,"R 90-93 > Arts, spectacles et activités récréatives",32,NA,NA
"2644",24,"2012Q4","Neuchâtel",2012-12-01,"S 94-96 > Autres activités de services",123,NA,NA
"2645",24,"2012Q4","Neuchâtel",2012-12-01,"T 97-98 > Activités des ménages en tant qu'employeurs et producteurs",1,NA,NA
"2646",24,"2012Q4","Neuchâtel",2012-12-01,"U 99 > Activités extra-territoriales",0,NA,NA
"2647",24,"2013Q1","Neuchâtel",2013-03-01,"A 01-03 - Secteur primaire",36,2447,1.47118921127912
"2648",24,"2013Q1","Neuchâtel",2013-03-01,"A-U 01-99 Total",11123,104268,10.6677024590478
"2649",24,"2013Q1","Neuchâtel",2013-03-01,"B 05-09 > Industries extractives",2,NA,NA
"2650",24,"2013Q1","Neuchâtel",2013-03-01,"B-F 05-43 - Secteur secondaire",6665,35676,18.6820271330867
"2651",24,"2013Q1","Neuchâtel",2013-03-01,"C 10-33 > Industrie manufacturière",6344.3,NA,NA
"2652",24,"2013Q1","Neuchâtel",2013-03-01,"CA 10-12 ..... Industries alimentaires et du tabac",36,NA,NA
"2653",24,"2013Q1","Neuchâtel",2013-03-01,"CB 13-15 ..... Industries du textile et de l’habillement",62,NA,NA
"2654",24,"2013Q1","Neuchâtel",2013-03-01,"CC 16-18 ..... Industries du bois et du papier ; imprimerie",61,NA,NA
"2655",24,"2013Q1","Neuchâtel",2013-03-01,"CD,CE 19-20 ..... Cokéfaction, raffinage et industrie chimique",172,NA,NA
"2656",24,"2013Q1","Neuchâtel",2013-03-01,"CF 21 ..... Industrie pharmaceutique",148,NA,NA
"2657",24,"2013Q1","Neuchâtel",2013-03-01,"CG 22-23 ..... Industries du caoutchouc et du plastique",148,NA,NA
"2658",24,"2013Q1","Neuchâtel",2013-03-01,"CH 24-25 ..... Fabrication de produits métalliques",466,NA,NA
"2659",24,"2013Q1","Neuchâtel",2013-03-01,"CI 26 ..... Fabrication de produits informatiques et électroniques; horlogerie",3182.9,NA,NA
"2660",24,"2013Q1","Neuchâtel",2013-03-01,"CJ 27 ..... Fabrication d'équipements électriques",253,NA,NA
"2661",24,"2013Q1","Neuchâtel",2013-03-01,"CK 28 ..... Fabrication de machines et équipements n.c.a.",320.9,NA,NA
"2662",24,"2013Q1","Neuchâtel",2013-03-01,"CL 29-30 ..... Fabrication de matériels de transport",19,NA,NA
"2663",24,"2013Q1","Neuchâtel",2013-03-01,"CM 31-33 ..... Autres industries manufacturières; réparation et installation",1475.5,NA,NA
"2664",24,"2013Q1","Neuchâtel",2013-03-01,"D 35 > Production et distribution d'énergie",1,NA,NA
"2665",24,"2013Q1","Neuchâtel",2013-03-01,"E 36-39 > Production et distribution d'eau, gestion des déchets",1,NA,NA
"2666",24,"2013Q1","Neuchâtel",2013-03-01,"F 41-43 > Construction",316.7,NA,NA
"2667",24,"2013Q1","Neuchâtel",2013-03-01,"FA 41-42 ..... Construction de bâtiments et génie civil",101,NA,NA
"2668",24,"2013Q1","Neuchâtel",2013-03-01,"FB 43 ..... Travaux de construction spécialisés",215.7,NA,NA
"2669",24,"2013Q1","Neuchâtel",2013-03-01,"G 45 ..... Commerce et réparation d'automobiles et de motocycles",100,NA,NA
"2670",24,"2013Q1","Neuchâtel",2013-03-01,"G 45-47 > Commerce; réparation d'automobiles et de motocycles",1040.5,NA,NA
"2671",24,"2013Q1","Neuchâtel",2013-03-01,"G 46 ..... Commerce de gros",334,NA,NA
"2672",24,"2013Q1","Neuchâtel",2013-03-01,"G 47 ..... Commerce de détail",606.5,NA,NA
"2673",24,"2013Q1","Neuchâtel",2013-03-01,"G-U 45-99 - Secteur tertiaire",4421.9,66145,6.68516138786
"2674",24,"2013Q1","Neuchâtel",2013-03-01,"H 49-53 > Transports et entreposage",149.9,NA,NA
"2675",24,"2013Q1","Neuchâtel",2013-03-01,"HA 49 ..... Transports terrestres et transport par conduites",104,NA,NA
"2676",24,"2013Q1","Neuchâtel",2013-03-01,"HB 50-51 ..... Transports par eau, transports aériens",17.9,NA,NA
"2677",24,"2013Q1","Neuchâtel",2013-03-01,"HC 52 ..... Entreposage et services auxiliaires des transports",19,NA,NA
"2678",24,"2013Q1","Neuchâtel",2013-03-01,"HD 53 ..... Activités de poste et de courrier",9,NA,NA
"2679",24,"2013Q1","Neuchâtel",2013-03-01,"I 55 ..... Hébergement",82,NA,NA
"2680",24,"2013Q1","Neuchâtel",2013-03-01,"I 55-56 > Hébergement et restauration",238,NA,NA
"2681",24,"2013Q1","Neuchâtel",2013-03-01,"I 56 ..... Restauration",156,NA,NA
"2682",24,"2013Q1","Neuchâtel",2013-03-01,"J 58-63 > Information et communication",195.1,NA,NA
"2683",24,"2013Q1","Neuchâtel",2013-03-01,"JA 58-60 ..... Édition, audiovisuel et diffusion",15.6,NA,NA
"2684",24,"2013Q1","Neuchâtel",2013-03-01,"JB 61 ..... Télécommunications",2,NA,NA
"2685",24,"2013Q1","Neuchâtel",2013-03-01,"JC 62-63 ..... Activités informatiques et services d’information",177.6,NA,NA
